train_id,source_code,destination_code,avg_price,avg_distance
11057,MRA,DHO,505.0,28.0
11057,MRA,AGC,505.0,80.0
11057,MRA,MTJ,505.0,134.0
11057,MRA,KSV,505.0,175.0
11057,MRA,PWL,505.0,218.0
11057,MRA,FDB,505.0,247.0
11057,MRA,NZM,505.0,267.0
11057,MRA,NDLS,505.0,275.0
11057,MRA,SZM,505.0,279.0
11057,MRA,NUR,560.0,302.0
11057,MRA,SNP,575.0,319.0
11057,MRA,GNU,600.0,335.0
11057,MRA,SMK,610.0,347.0
11057,MRA,PNP,635.0,364.0
11057,MRA,KUN,670.0,398.0
11057,MRA,NLKR,695.0,415.0
11057,MRA,KKDE,720.0,432.0
11057,MRA,SHDM,745.0,454.0
11057,MRA,UMB,765.0,473.0
11057,MRA,UBC,775.0,481.0
11057,MRA,RPJ,835.0,501.0
11057,MRA,PTA,855.0,526.0
11057,MRA,NBA,885.0,552.0
11057,MRA,DUI,910.0,579.0
11057,MRA,MET,930.0,596.0
11057,MRA,AHH,950.0,615.0
11057,MRA,LDH,980.0,641.0
11057,MRA,PHR,990.0,654.0
11057,MRA,PGW,1010.0,677.0
11057,MRA,JRC,1030.0,693.0
11057,MRA,JUC,1030.0,698.0
11057,MRA,BEAS,1075.0,734.0
11057,MRA,JNL,1090.0,758.0
11057,MRA,ASR,1110.0,776.0
11057,DHO,AGC,505.0,52.0
11057,DHO,MTJ,505.0,106.0
11057,DHO,KSV,505.0,147.0
11057,DHO,PWL,505.0,190.0
11057,DHO,FDB,505.0,219.0
11057,DHO,NZM,505.0,239.0
11057,DHO,NDLS,505.0,247.0
11057,DHO,SZM,505.0,251.0
11057,DHO,NUR,505.0,274.0
11057,DHO,SNP,505.0,291.0
11057,DHO,GNU,560.0,307.0
11057,DHO,SMK,575.0,319.0
11057,DHO,PNP,600.0,336.0
11057,DHO,KUN,645.0,370.0
11057,DHO,NLKR,660.0,387.0
11057,DHO,KKDE,680.0,404.0
11057,DHO,SHDM,705.0,426.0
11057,DHO,UMB,730.0,445.0
11057,DHO,UBC,745.0,453.0
11057,DHO,RPJ,765.0,473.0
11057,DHO,PTA,790.0,498.0
11057,DHO,NBA,855.0,524.0
11057,DHO,DUI,885.0,551.0
11057,DHO,MET,895.0,568.0
11057,DHO,AHH,920.0,587.0
11057,DHO,LDH,950.0,613.0
11057,DHO,PHR,960.0,626.0
11057,DHO,PGW,980.0,649.0
11057,DHO,JRC,1000.0,665.0
11057,DHO,JUC,1000.0,670.0
11057,DHO,BEAS,1040.0,706.0
11057,DHO,JNL,1060.0,730.0
11057,DHO,ASR,1085.0,748.0
11057,AGC,MTJ,505.0,54.0
11057,AGC,KSV,505.0,95.0
11057,AGC,PWL,505.0,138.0
11057,AGC,FDB,505.0,167.0
11057,AGC,NZM,505.0,187.0
11057,AGC,NDLS,505.0,195.0
11057,AGC,SZM,505.0,199.0
11057,AGC,NUR,505.0,222.0
11057,AGC,SNP,505.0,239.0
11057,AGC,GNU,505.0,255.0
11057,AGC,SMK,505.0,267.0
11057,AGC,PNP,505.0,284.0
11057,AGC,KUN,575.0,318.0
11057,AGC,NLKR,600.0,335.0
11057,AGC,KKDE,620.0,352.0
11057,AGC,SHDM,645.0,374.0
11057,AGC,UMB,670.0,393.0
11057,AGC,UBC,680.0,401.0
11057,AGC,RPJ,705.0,421.0
11057,AGC,PTA,730.0,446.0
11057,AGC,NBA,765.0,472.0
11057,AGC,DUI,790.0,499.0
11057,AGC,MET,845.0,516.0
11057,AGC,AHH,870.0,535.0
11057,AGC,LDH,895.0,561.0
11057,AGC,PHR,910.0,574.0
11057,AGC,PGW,930.0,597.0
11057,AGC,JRC,950.0,613.0
11057,AGC,JUC,950.0,618.0
11057,AGC,BEAS,990.0,654.0
11057,AGC,JNL,1010.0,678.0
11057,AGC,ASR,1030.0,696.0
11057,MTJ,KSV,505.0,41.0
11057,MTJ,PWL,505.0,84.0
11057,MTJ,FDB,505.0,113.0
11057,MTJ,NZM,505.0,133.0
11057,MTJ,NDLS,505.0,141.0
11057,MTJ,SZM,505.0,145.0
11057,MTJ,NUR,505.0,168.0
11057,MTJ,SNP,505.0,185.0
11057,MTJ,GNU,505.0,201.0
11057,MTJ,SMK,505.0,213.0
11057,MTJ,PNP,505.0,230.0
11057,MTJ,KUN,505.0,264.0
11057,MTJ,NLKR,505.0,281.0
11057,MTJ,KKDE,505.0,298.0
11057,MTJ,SHDM,575.0,320.0
11057,MTJ,UMB,600.0,339.0
11057,MTJ,UBC,610.0,347.0
11057,MTJ,RPJ,635.0,367.0
11057,MTJ,PTA,670.0,392.0
11057,MTJ,NBA,695.0,418.0
11057,MTJ,DUI,730.0,445.0
11057,MTJ,MET,755.0,462.0
11057,MTJ,AHH,775.0,481.0
11057,MTJ,LDH,835.0,507.0
11057,MTJ,PHR,855.0,520.0
11057,MTJ,PGW,880.0,543.0
11057,MTJ,JRC,885.0,559.0
11057,MTJ,JUC,895.0,564.0
11057,MTJ,BEAS,930.0,600.0
11057,MTJ,JNL,960.0,624.0
11057,MTJ,ASR,980.0,642.0
11057,KSV,PWL,505.0,43.0
11057,KSV,FDB,505.0,72.0
11057,KSV,NZM,505.0,92.0
11057,KSV,NDLS,505.0,100.0
11057,KSV,SZM,505.0,104.0
11057,KSV,NUR,505.0,127.0
11057,KSV,SNP,505.0,144.0
11057,KSV,GNU,505.0,160.0
11057,KSV,SMK,505.0,172.0
11057,KSV,PNP,505.0,189.0
11057,KSV,KUN,505.0,223.0
11057,KSV,NLKR,505.0,240.0
11057,KSV,KKDE,505.0,257.0
11057,KSV,SHDM,505.0,279.0
11057,KSV,UMB,505.0,298.0
11057,KSV,UBC,560.0,306.0
11057,KSV,RPJ,585.0,326.0
11057,KSV,PTA,620.0,351.0
11057,KSV,NBA,645.0,377.0
11057,KSV,DUI,680.0,404.0
11057,KSV,MET,705.0,421.0
11057,KSV,AHH,720.0,440.0
11057,KSV,LDH,755.0,466.0
11057,KSV,PHR,765.0,479.0
11057,KSV,PGW,835.0,502.0
11057,KSV,JRC,845.0,518.0
11057,KSV,JUC,855.0,523.0
11057,KSV,BEAS,885.0,559.0
11057,KSV,JNL,920.0,583.0
11057,KSV,ASR,940.0,601.0
11057,PWL,FDB,505.0,29.0
11057,PWL,NZM,505.0,49.0
11057,PWL,NDLS,505.0,57.0
11057,PWL,SZM,505.0,61.0
11057,PWL,NUR,505.0,84.0
11057,PWL,SNP,505.0,101.0
11057,PWL,GNU,505.0,117.0
11057,PWL,SMK,505.0,129.0
11057,PWL,PNP,505.0,146.0
11057,PWL,KUN,505.0,180.0
11057,PWL,NLKR,505.0,197.0
11057,PWL,KKDE,505.0,214.0
11057,PWL,SHDM,505.0,236.0
11057,PWL,UMB,505.0,255.0
11057,PWL,UBC,505.0,263.0
11057,PWL,RPJ,505.0,283.0
11057,PWL,PTA,560.0,308.0
11057,PWL,NBA,600.0,334.0
11057,PWL,DUI,635.0,361.0
11057,PWL,MET,645.0,378.0
11057,PWL,AHH,670.0,397.0
11057,PWL,LDH,705.0,423.0
11057,PWL,PHR,720.0,436.0
11057,PWL,PGW,745.0,459.0
11057,PWL,JRC,765.0,475.0
11057,PWL,JUC,775.0,480.0
11057,PWL,BEAS,845.0,516.0
11057,PWL,JNL,880.0,540.0
11057,PWL,ASR,885.0,558.0
11057,FDB,NZM,505.0,20.0
11057,FDB,NDLS,505.0,28.0
11057,FDB,SZM,505.0,32.0
11057,FDB,NUR,505.0,55.0
11057,FDB,SNP,505.0,72.0
11057,FDB,GNU,505.0,88.0
11057,FDB,SMK,505.0,100.0
11057,FDB,PNP,505.0,117.0
11057,FDB,KUN,505.0,151.0
11057,FDB,NLKR,505.0,168.0
11057,FDB,KKDE,505.0,185.0
11057,FDB,SHDM,505.0,207.0
11057,FDB,UMB,505.0,226.0
11057,FDB,UBC,505.0,234.0
11057,FDB,RPJ,505.0,254.0
11057,FDB,PTA,505.0,279.0
11057,FDB,NBA,560.0,305.0
11057,FDB,DUI,600.0,332.0
11057,FDB,MET,610.0,349.0
11057,FDB,AHH,635.0,368.0
11057,FDB,LDH,670.0,394.0
11057,FDB,PHR,680.0,407.0
11057,FDB,PGW,705.0,430.0
11057,FDB,JRC,730.0,446.0
11057,FDB,JUC,745.0,451.0
11057,FDB,BEAS,775.0,487.0
11057,FDB,JNL,845.0,511.0
11057,FDB,ASR,855.0,529.0
11057,NZM,NDLS,505.0,8.0
11057,NZM,SZM,505.0,12.0
11057,NZM,NUR,505.0,35.0
11057,NZM,SNP,505.0,52.0
11057,NZM,GNU,505.0,68.0
11057,NZM,SMK,505.0,80.0
11057,NZM,PNP,505.0,97.0
11057,NZM,KUN,505.0,131.0
11057,NZM,NLKR,505.0,148.0
11057,NZM,KKDE,505.0,165.0
11057,NZM,SHDM,505.0,187.0
11057,NZM,UMB,505.0,206.0
11057,NZM,UBC,505.0,214.0
11057,NZM,RPJ,505.0,234.0
11057,NZM,PTA,505.0,259.0
11057,NZM,NBA,505.0,285.0
11057,NZM,DUI,575.0,312.0
11057,NZM,MET,585.0,329.0
11057,NZM,AHH,610.0,348.0
11057,NZM,LDH,645.0,374.0
11057,NZM,PHR,660.0,387.0
11057,NZM,PGW,680.0,410.0
11057,NZM,JRC,705.0,426.0
11057,NZM,JUC,720.0,431.0
11057,NZM,BEAS,755.0,467.0
11057,NZM,JNL,790.0,491.0
11057,NZM,ASR,835.0,509.0
11057,NDLS,SZM,505.0,4.0
11057,NDLS,NUR,505.0,27.0
11057,NDLS,SNP,505.0,44.0
11057,NDLS,GNU,505.0,60.0
11057,NDLS,SMK,505.0,72.0
11057,NDLS,PNP,505.0,89.0
11057,NDLS,KUN,505.0,123.0
11057,NDLS,NLKR,505.0,140.0
11057,NDLS,KKDE,505.0,157.0
11057,NDLS,SHDM,505.0,179.0
11057,NDLS,UMB,505.0,198.0
11057,NDLS,UBC,505.0,206.0
11057,NDLS,RPJ,505.0,226.0
11057,NDLS,PTA,505.0,251.0
11057,NDLS,NBA,505.0,277.0
11057,NDLS,DUI,560.0,304.0
11057,NDLS,MET,585.0,321.0
11057,NDLS,AHH,610.0,340.0
11057,NDLS,LDH,635.0,366.0
11057,NDLS,PHR,645.0,379.0
11057,NDLS,PGW,680.0,402.0
11057,NDLS,JRC,695.0,418.0
11057,NDLS,JUC,705.0,423.0
11057,NDLS,BEAS,745.0,459.0
11057,NDLS,JNL,775.0,483.0
11057,NDLS,ASR,835.0,501.0
11057,SZM,NUR,505.0,23.0
11057,SZM,SNP,505.0,40.0
11057,SZM,GNU,505.0,56.0
11057,SZM,SMK,505.0,68.0
11057,SZM,PNP,505.0,85.0
11057,SZM,KUN,505.0,119.0
11057,SZM,NLKR,505.0,136.0
11057,SZM,KKDE,505.0,153.0
11057,SZM,SHDM,505.0,175.0
11057,SZM,UMB,505.0,194.0
11057,SZM,UBC,505.0,202.0
11057,SZM,RPJ,505.0,222.0
11057,SZM,PTA,505.0,247.0
11057,SZM,NBA,505.0,273.0
11057,SZM,DUI,560.0,300.0
11057,SZM,MET,575.0,317.0
11057,SZM,AHH,600.0,336.0
11057,SZM,LDH,635.0,362.0
11057,SZM,PHR,645.0,375.0
11057,SZM,PGW,670.0,398.0
11057,SZM,JRC,695.0,414.0
11057,SZM,JUC,695.0,419.0
11057,SZM,BEAS,745.0,455.0
11057,SZM,JNL,765.0,479.0
11057,SZM,ASR,790.0,497.0
11057,NUR,SNP,505.0,17.0
11057,NUR,GNU,505.0,33.0
11057,NUR,SMK,505.0,45.0
11057,NUR,PNP,505.0,62.0
11057,NUR,KUN,505.0,96.0
11057,NUR,NLKR,505.0,113.0
11057,NUR,KKDE,505.0,130.0
11057,NUR,SHDM,505.0,152.0
11057,NUR,UMB,505.0,171.0
11057,NUR,UBC,505.0,179.0
11057,NUR,RPJ,505.0,199.0
11057,NUR,PTA,505.0,224.0
11057,NUR,NBA,505.0,250.0
11057,NUR,DUI,505.0,277.0
11057,NUR,MET,505.0,294.0
11057,NUR,AHH,575.0,313.0
11057,NUR,LDH,600.0,339.0
11057,NUR,PHR,620.0,352.0
11057,NUR,PGW,645.0,375.0
11057,NUR,JRC,670.0,391.0
11057,NUR,JUC,670.0,396.0
11057,NUR,BEAS,720.0,432.0
11057,NUR,JNL,745.0,456.0
11057,NUR,ASR,765.0,474.0
11057,SNP,GNU,505.0,16.0
11057,SNP,SMK,505.0,28.0
11057,SNP,PNP,505.0,45.0
11057,SNP,KUN,505.0,79.0
11057,SNP,NLKR,505.0,96.0
11057,SNP,KKDE,505.0,113.0
11057,SNP,SHDM,505.0,135.0
11057,SNP,UMB,505.0,154.0
11057,SNP,UBC,505.0,162.0
11057,SNP,RPJ,505.0,182.0
11057,SNP,PTA,505.0,207.0
11057,SNP,NBA,505.0,233.0
11057,SNP,DUI,505.0,260.0
11057,SNP,MET,505.0,277.0
11057,SNP,AHH,505.0,296.0
11057,SNP,LDH,585.0,322.0
11057,SNP,PHR,600.0,335.0
11057,SNP,PGW,620.0,358.0
11057,SNP,JRC,645.0,374.0
11057,SNP,JUC,645.0,379.0
11057,SNP,BEAS,695.0,415.0
11057,SNP,JNL,720.0,439.0
11057,SNP,ASR,745.0,457.0
11057,GNU,SMK,505.0,12.0
11057,GNU,PNP,505.0,29.0
11057,GNU,KUN,505.0,63.0
11057,GNU,NLKR,505.0,80.0
11057,GNU,KKDE,505.0,97.0
11057,GNU,SHDM,505.0,119.0
11057,GNU,UMB,505.0,138.0
11057,GNU,UBC,505.0,146.0
11057,GNU,RPJ,505.0,166.0
11057,GNU,PTA,505.0,191.0
11057,GNU,NBA,505.0,217.0
11057,GNU,DUI,505.0,244.0
11057,GNU,MET,505.0,261.0
11057,GNU,AHH,505.0,280.0
11057,GNU,LDH,560.0,306.0
11057,GNU,PHR,575.0,319.0
11057,GNU,PGW,610.0,342.0
11057,GNU,JRC,620.0,358.0
11057,GNU,JUC,635.0,363.0
11057,GNU,BEAS,670.0,399.0
11057,GNU,JNL,705.0,423.0
11057,GNU,ASR,730.0,441.0
11057,SMK,PNP,505.0,17.0
11057,SMK,KUN,505.0,51.0
11057,SMK,NLKR,505.0,68.0
11057,SMK,KKDE,505.0,85.0
11057,SMK,SHDM,505.0,107.0
11057,SMK,UMB,505.0,126.0
11057,SMK,UBC,505.0,134.0
11057,SMK,RPJ,505.0,154.0
11057,SMK,PTA,505.0,179.0
11057,SMK,NBA,505.0,205.0
11057,SMK,DUI,505.0,232.0
11057,SMK,MET,505.0,249.0
11057,SMK,AHH,505.0,268.0
11057,SMK,LDH,505.0,294.0
11057,SMK,PHR,560.0,307.0
11057,SMK,PGW,585.0,330.0
11057,SMK,JRC,610.0,346.0
11057,SMK,JUC,620.0,351.0
11057,SMK,BEAS,660.0,387.0
11057,SMK,JNL,695.0,411.0
11057,SMK,ASR,705.0,429.0
11057,PNP,KUN,505.0,34.0
11057,PNP,NLKR,505.0,51.0
11057,PNP,KKDE,505.0,68.0
11057,PNP,SHDM,505.0,90.0
11057,PNP,UMB,505.0,109.0
11057,PNP,UBC,505.0,117.0
11057,PNP,RPJ,505.0,137.0
11057,PNP,PTA,505.0,162.0
11057,PNP,NBA,505.0,188.0
11057,PNP,DUI,505.0,215.0
11057,PNP,MET,505.0,232.0
11057,PNP,AHH,505.0,251.0
11057,PNP,LDH,505.0,277.0
11057,PNP,PHR,505.0,290.0
11057,PNP,PGW,575.0,313.0
11057,PNP,JRC,585.0,329.0
11057,PNP,JUC,600.0,334.0
11057,PNP,BEAS,635.0,370.0
11057,PNP,JNL,670.0,394.0
11057,PNP,ASR,695.0,412.0
11057,KUN,NLKR,505.0,17.0
11057,KUN,KKDE,505.0,34.0
11057,KUN,SHDM,505.0,56.0
11057,KUN,UMB,505.0,75.0
11057,KUN,UBC,505.0,83.0
11057,KUN,RPJ,505.0,103.0
11057,KUN,PTA,505.0,128.0
11057,KUN,NBA,505.0,154.0
11057,KUN,DUI,505.0,181.0
11057,KUN,MET,505.0,198.0
11057,KUN,AHH,505.0,217.0
11057,KUN,LDH,505.0,243.0
11057,KUN,PHR,505.0,256.0
11057,KUN,PGW,505.0,279.0
11057,KUN,JRC,505.0,295.0
11057,KUN,JUC,505.0,300.0
11057,KUN,BEAS,600.0,336.0
11057,KUN,JNL,620.0,360.0
11057,KUN,ASR,645.0,378.0
11057,NLKR,KKDE,505.0,17.0
11057,NLKR,SHDM,505.0,39.0
11057,NLKR,UMB,505.0,58.0
11057,NLKR,UBC,505.0,66.0
11057,NLKR,RPJ,505.0,86.0
11057,NLKR,PTA,505.0,111.0
11057,NLKR,NBA,505.0,137.0
11057,NLKR,DUI,505.0,164.0
11057,NLKR,MET,505.0,181.0
11057,NLKR,AHH,505.0,200.0
11057,NLKR,LDH,505.0,226.0
11057,NLKR,PHR,505.0,239.0
11057,NLKR,PGW,505.0,262.0
11057,NLKR,JRC,505.0,278.0
11057,NLKR,JUC,505.0,283.0
11057,NLKR,BEAS,575.0,319.0
11057,NLKR,JNL,610.0,343.0
11057,NLKR,ASR,635.0,361.0
11057,KKDE,SHDM,505.0,22.0
11057,KKDE,UMB,505.0,41.0
11057,KKDE,UBC,505.0,49.0
11057,KKDE,RPJ,505.0,69.0
11057,KKDE,PTA,505.0,94.0
11057,KKDE,NBA,505.0,120.0
11057,KKDE,DUI,505.0,147.0
11057,KKDE,MET,505.0,164.0
11057,KKDE,AHH,505.0,183.0
11057,KKDE,LDH,505.0,209.0
11057,KKDE,PHR,505.0,222.0
11057,KKDE,PGW,505.0,245.0
11057,KKDE,JRC,505.0,261.0
11057,KKDE,JUC,505.0,266.0
11057,KKDE,BEAS,560.0,302.0
11057,KKDE,JNL,585.0,326.0
11057,KKDE,ASR,610.0,344.0
11057,SHDM,UMB,505.0,19.0
11057,SHDM,UBC,505.0,27.0
11057,SHDM,RPJ,505.0,47.0
11057,SHDM,PTA,505.0,72.0
11057,SHDM,NBA,505.0,98.0
11057,SHDM,DUI,505.0,125.0
11057,SHDM,MET,505.0,142.0
11057,SHDM,AHH,505.0,161.0
11057,SHDM,LDH,505.0,187.0
11057,SHDM,PHR,505.0,200.0
11057,SHDM,PGW,505.0,223.0
11057,SHDM,JRC,505.0,239.0
11057,SHDM,JUC,505.0,244.0
11057,SHDM,BEAS,505.0,280.0
11057,SHDM,JNL,560.0,304.0
11057,SHDM,ASR,585.0,322.0
11057,UMB,UBC,505.0,8.0
11057,UMB,RPJ,505.0,28.0
11057,UMB,PTA,505.0,53.0
11057,UMB,NBA,505.0,79.0
11057,UMB,DUI,505.0,106.0
11057,UMB,MET,505.0,123.0
11057,UMB,AHH,505.0,142.0
11057,UMB,LDH,505.0,168.0
11057,UMB,PHR,505.0,181.0
11057,UMB,PGW,505.0,204.0
11057,UMB,JRC,505.0,220.0
11057,UMB,JUC,505.0,225.0
11057,UMB,BEAS,505.0,261.0
11057,UMB,JNL,505.0,285.0
11057,UMB,ASR,560.0,303.0
11057,UBC,RPJ,505.0,20.0
11057,UBC,PTA,505.0,45.0
11057,UBC,NBA,505.0,71.0
11057,UBC,DUI,505.0,98.0
11057,UBC,MET,505.0,115.0
11057,UBC,AHH,505.0,134.0
11057,UBC,LDH,505.0,160.0
11057,UBC,PHR,505.0,173.0
11057,UBC,PGW,505.0,196.0
11057,UBC,JRC,505.0,212.0
11057,UBC,JUC,505.0,217.0
11057,UBC,BEAS,505.0,253.0
11057,UBC,JNL,505.0,277.0
11057,UBC,ASR,505.0,295.0
11057,RPJ,PTA,505.0,25.0
11057,RPJ,NBA,505.0,51.0
11057,RPJ,DUI,505.0,78.0
11057,RPJ,MET,505.0,95.0
11057,RPJ,AHH,505.0,114.0
11057,RPJ,LDH,505.0,140.0
11057,RPJ,PHR,505.0,153.0
11057,RPJ,PGW,505.0,176.0
11057,RPJ,JRC,505.0,192.0
11057,RPJ,JUC,505.0,197.0
11057,RPJ,BEAS,505.0,233.0
11057,RPJ,JNL,505.0,257.0
11057,RPJ,ASR,505.0,275.0
11057,PTA,NBA,505.0,26.0
11057,PTA,DUI,505.0,53.0
11057,PTA,MET,505.0,70.0
11057,PTA,AHH,505.0,89.0
11057,PTA,LDH,505.0,115.0
11057,PTA,PHR,505.0,128.0
11057,PTA,PGW,505.0,151.0
11057,PTA,JRC,505.0,167.0
11057,PTA,JUC,505.0,172.0
11057,PTA,BEAS,505.0,208.0
11057,PTA,JNL,505.0,232.0
11057,PTA,ASR,505.0,250.0
11057,NBA,DUI,505.0,27.0
11057,NBA,MET,505.0,44.0
11057,NBA,AHH,505.0,63.0
11057,NBA,LDH,505.0,89.0
11057,NBA,PHR,505.0,102.0
11057,NBA,PGW,505.0,125.0
11057,NBA,JRC,505.0,141.0
11057,NBA,JUC,505.0,146.0
11057,NBA,BEAS,505.0,182.0
11057,NBA,JNL,505.0,206.0
11057,NBA,ASR,505.0,224.0
11057,DUI,MET,505.0,17.0
11057,DUI,AHH,505.0,36.0
11057,DUI,LDH,505.0,62.0
11057,DUI,PHR,505.0,75.0
11057,DUI,PGW,505.0,98.0
11057,DUI,JRC,505.0,114.0
11057,DUI,JUC,505.0,119.0
11057,DUI,BEAS,505.0,155.0
11057,DUI,JNL,505.0,179.0
11057,DUI,ASR,505.0,197.0
11057,MET,AHH,505.0,19.0
11057,MET,LDH,505.0,45.0
11057,MET,PHR,505.0,58.0
11057,MET,PGW,505.0,81.0
11057,MET,JRC,505.0,97.0
11057,MET,JUC,505.0,102.0
11057,MET,BEAS,505.0,138.0
11057,MET,JNL,505.0,162.0
11057,MET,ASR,505.0,180.0
11057,AHH,LDH,505.0,26.0
11057,AHH,PHR,505.0,39.0
11057,AHH,PGW,505.0,62.0
11057,AHH,JRC,505.0,78.0
11057,AHH,JUC,505.0,83.0
11057,AHH,BEAS,505.0,119.0
11057,AHH,JNL,505.0,143.0
11057,AHH,ASR,505.0,161.0
11057,LDH,PHR,505.0,13.0
11057,LDH,PGW,505.0,36.0
11057,LDH,JRC,505.0,52.0
11057,LDH,JUC,505.0,57.0
11057,LDH,BEAS,505.0,93.0
11057,LDH,JNL,505.0,117.0
11057,LDH,ASR,505.0,135.0
11057,PHR,PGW,505.0,23.0
11057,PHR,JRC,505.0,39.0
11057,PHR,JUC,505.0,44.0
11057,PHR,BEAS,505.0,80.0
11057,PHR,JNL,505.0,104.0
11057,PHR,ASR,505.0,122.0
11057,PGW,JRC,505.0,16.0
11057,PGW,JUC,505.0,21.0
11057,PGW,BEAS,505.0,57.0
11057,PGW,JNL,505.0,81.0
11057,PGW,ASR,505.0,99.0
11057,JRC,JUC,505.0,5.0
11057,JRC,BEAS,505.0,41.0
11057,JRC,JNL,505.0,65.0
11057,JRC,ASR,505.0,83.0
11057,JUC,BEAS,505.0,36.0
11057,JUC,JNL,505.0,60.0
11057,JUC,ASR,505.0,78.0
11057,BEAS,JNL,505.0,24.0
11057,BEAS,ASR,505.0,42.0
11057,JNL,ASR,505.0,18.0
11058,ASR,JNL,505.0,19.0
11058,ASR,BEAS,505.0,43.0
11058,ASR,KRE,505.0,64.0
11058,ASR,JUC,505.0,79.0
11058,ASR,JRC,505.0,84.0
11058,ASR,PGW,505.0,100.0
11058,ASR,PHR,505.0,123.0
11058,ASR,LDH,505.0,136.0
11058,ASR,AHH,505.0,162.0
11058,ASR,MET,505.0,181.0
11058,ASR,DUI,505.0,198.0
11058,ASR,NBA,505.0,225.0
11058,ASR,PTA,505.0,251.0
11058,ASR,RPJ,505.0,276.0
11058,ASR,UBC,505.0,296.0
11058,ASR,UMB,560.0,304.0
11058,ASR,SHDM,585.0,323.0
11058,ASR,KKDE,610.0,345.0
11058,ASR,NLKR,635.0,362.0
11058,ASR,TRR,635.0,366.0
11058,ASR,KUN,645.0,379.0
11058,ASR,GRA,670.0,396.0
11058,ASR,PNP,695.0,413.0
11058,ASR,SMK,705.0,430.0
11058,ASR,GNU,730.0,442.0
11058,ASR,SNP,745.0,458.0
11058,ASR,RDDE,755.0,468.0
11058,ASR,NUR,765.0,475.0
11058,ASR,ANDI,790.0,492.0
11058,ASR,SZM,790.0,498.0
11058,ASR,NDLS,835.0,502.0
11058,ASR,NZM,835.0,509.0
11058,ASR,FDB,855.0,530.0
11058,ASR,BVH,870.0,538.0
11058,ASR,PWL,885.0,559.0
11058,ASR,KSV,940.0,602.0
11058,ASR,MTJ,980.0,643.0
11058,ASR,AGC,1030.0,697.0
11058,ASR,DHO,1085.0,749.0
11058,ASR,MRA,1110.0,777.0
11058,ASR,GWL,1145.0,815.0
11058,ASR,DBA,1180.0,857.0
11058,ASR,DAA,1205.0,887.0
11058,ASR,VGLJ,1230.0,912.0
11058,ASR,BAB,1250.0,937.0
11058,ASR,BZY,1255.0,949.0
11058,ASR,TBT,1275.0,962.0
11058,ASR,LAR,1320.0,1002.0
11058,ASR,DUA,1335.0,1030.0
11058,ASR,BINA,1355.0,1065.0
11058,ASR,MABA,1370.0,1082.0
11058,ASR,BAQ,1385.0,1110.0
11058,ASR,GLG,1405.0,1129.0
11058,ASR,BHS,1405.0,1150.0
11058,ASR,BPL,1460.0,1203.0
11058,ASR,RKMP,1460.0,1209.0
11058,ASR,MDDP,1460.0,1225.0
11058,ASR,ODG,1475.0,1239.0
11058,ASR,BNI,1495.0,1270.0
11058,ASR,NDPM,1510.0,1277.0
11058,ASR,ET,1510.0,1295.0
11058,ASR,BPF,1545.0,1328.0
11058,ASR,TBN,1565.0,1356.0
11058,ASR,HD,1565.0,1370.0
11058,ASR,KKN,1600.0,1402.0
11058,ASR,CAER,1620.0,1433.0
11058,ASR,TLV,1635.0,1463.0
11058,ASR,KNW,1655.0,1478.0
11058,ASR,NPNR,1670.0,1521.0
11058,ASR,BAU,1690.0,1547.0
11058,ASR,RV,1705.0,1567.0
11058,ASR,SAV,1720.0,1586.0
11058,ASR,BSL,1740.0,1602.0
11058,ASR,JL,1760.0,1626.0
11058,ASR,PC,1775.0,1673.0
11058,ASR,CSN,1810.0,1718.0
11058,ASR,MMR,1865.0,1786.0
11058,ASR,NK,1915.0,1859.0
11058,ASR,DVL,1915.0,1864.0
11058,ASR,KYN,2005.0,1993.0
11058,ASR,TNA,2015.0,2013.0
11058,ASR,DR,2025.0,2037.0
11058,ASR,CSMT,2025.0,2046.0
11058,JNL,BEAS,505.0,24.0
11058,JNL,KRE,505.0,45.0
11058,JNL,JUC,505.0,60.0
11058,JNL,JRC,505.0,65.0
11058,JNL,PGW,505.0,81.0
11058,JNL,PHR,505.0,104.0
11058,JNL,LDH,505.0,117.0
11058,JNL,AHH,505.0,143.0
11058,JNL,MET,505.0,162.0
11058,JNL,DUI,505.0,179.0
11058,JNL,NBA,505.0,206.0
11058,JNL,PTA,505.0,232.0
11058,JNL,RPJ,505.0,257.0
11058,JNL,UBC,505.0,277.0
11058,JNL,UMB,505.0,285.0
11058,JNL,SHDM,560.0,304.0
11058,JNL,KKDE,585.0,326.0
11058,JNL,NLKR,610.0,343.0
11058,JNL,TRR,610.0,347.0
11058,JNL,KUN,620.0,360.0
11058,JNL,GRA,645.0,377.0
11058,JNL,PNP,670.0,394.0
11058,JNL,SMK,695.0,411.0
11058,JNL,GNU,705.0,423.0
11058,JNL,SNP,720.0,439.0
11058,JNL,RDDE,730.0,449.0
11058,JNL,NUR,745.0,456.0
11058,JNL,ANDI,765.0,473.0
11058,JNL,SZM,765.0,479.0
11058,JNL,NDLS,775.0,483.0
11058,JNL,NZM,790.0,490.0
11058,JNL,FDB,845.0,511.0
11058,JNL,BVH,845.0,519.0
11058,JNL,PWL,880.0,540.0
11058,JNL,KSV,920.0,583.0
11058,JNL,MTJ,960.0,624.0
11058,JNL,AGC,1010.0,678.0
11058,JNL,DHO,1060.0,730.0
11058,JNL,MRA,1090.0,758.0
11058,JNL,GWL,1125.0,796.0
