train_id,train_name,source,destination,distance_km,station_count,station_codes,avg_delay_min,avg_delay_std,avg_delay_min_prev,avg_delay_std_prev,rr_merged_at,rr_station_count,rr_source_endpoint,rr_imputed_at,rr_model_version,rr_imputed_unc_mean,rr_imputed_unc_std,pred_rr_mean_unc_calib,pred_rr_std_unc_calib,flag_any,rr_imputation_flag,rr_imputation_flag_conservative,pred_rr_mean,pred_rr_mean_conf_lower_95,pred_rr_mean_conf_upper_95,pred_rr_std,pred_rr_std_conf_lower_95,pred_rr_std_conf_upper_95,pred_rr_mean_conf_width_95,rr_imputation_flag_conformal,rr_imputation_flag_final
14538,JANMABHOOMI EXP,BDPL,TDD,291.0,7,"BDPL,KQA,NLR,ODUR,TAC,SALR,TDD",25.33736988251561,27.16721517795057,65.962,9.783903617677357,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,26.56798129977821,20.04257495156773,140.82201663271465,64.5418269776802,True,True,False,,,,,,,,False,False
20311,VANDE BHARAT,PTT,IPM,743.0,14,"PTT,PKPU,PHM,KYND,NCU,MKR,TEK,KMH,YPD,CJM,TU,NGNT,VKT,IPM",36.1867342697761,19.625063661283637,99.982,16.23241417657891,2025-12-20T10:16:33.792157Z,14.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,29.76873581588345,13.533912061733648,103.7244220691291,32.491527184579475,True,True,False,,,,,,,,False,False
25465,GOLCONDA EXP,PLVA,PDU,742.0,13,"PLVA,KLKA,UPD,KVM,KPLL,MPT,BPP,PKD,BVRT,MLK,SUDV,PSPY,PDU",44.910659304450434,30.894211207306096,117.884,13.779088503961354,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,27.06910012148839,17.67083660961399,140.94183190812944,53.00786536742512,True,True,False,,,,,,,,False,False
17276,GARIB RATH,NASP,CPP,690.0,13,"NASP,MTM,BLL,HNMN,PKPU,AL,PDMI,SF,BGHU,PLVA,SPT,ZPI,CPP",31.92062505028934,14.14860517177218,59.678,11.395023913972276,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,32.71691890218274,16.077056056781288,101.85007112101069,42.67002598370115,True,True,False,,,,,,,,False,False
19325,IND AMRITSAR,INDB,ASR,1323.0,24,"INDB,DWX,MKC,BRRG,RTA,GUNA,SVPI,GWL,AGC,RKM,MTJ,FDB,NZM,GZB,MTC,MOZ,DBD,SRE,UMB,SIR,LDH,JUC,BEAS,ASR",14.653846153846152,13.42555630617136,111.726,8.297694258045421,2025-12-20T07:12:18.826099Z,26.0,https://api.railradar.in/api/v1/trains/19325/average-delay,,,,,358.6394307148261,81.84339909806823,True,True,False,,,,,,,,False,False
26758,TIRUMALA EXP,GGNP,ANV,658.0,12,"GGNP,HVM,CEM,TMLU,RDG,APL,BDVR,BAV,KDUH,ANB,OBVP,ANV",23.49441809215313,23.476438774830743,138.848,11.650595263762272,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.03281161461406,44.03990969287646,98.64203251891044,142.11655561381664,True,True,False,,,,,,,,False,False
20373,FALAKNUMA EXP,KJJ,IPM,1221.0,17,"KJJ,GVMH,JUR,BPY,RBCS,KSTE,NCU,PDKN,MDKU,BEY,RPL,GY,SYM,CJM,SRPM,KRAP,IPM",67.65463406949257,27.44976805640976,91.658,10.157631121477092,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,57.7012258993473,17.490151042251384,306.8474307958569,82.30018429500306,True,True,True,,,,,,,,False,True
17659,TIRUMALA EXP,GDP,BVO,407.0,9,"GDP,RGM,GDR,PAK,VJA,VVM,PMT,MGV,BVO",42.16,24.81721982817576,52.284000000000006,12.11636001445979,2025-12-20T07:12:18.828110Z,25.0,https://api.railradar.in/api/v1/trains/17659/average-delay,,,,,97.74846030808952,37.6213545196006,True,True,False,,,,,,,,False,False
24740,GODAVARI EXPRES,ANB,EKM,642.0,12,"ANB,VMU,REG,YGD,SJL,RCG,MDPD,AKAH,SUPP,KPLL,CMZ,EKM",27.51597650169738,16.98443393382977,86.25399999999999,8.489701408176847,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,35.542791251379505,12.712777715482725,192.800632518888,41.61482521232552,True,True,False,,,,,,,,False,False
25089,FALAKNUMA EXP,NYP,TSR,500.0,9,"NYP,TMB,CMZ,YA,TDK,NCE,RLL,PAVP,TSR",19.84260777704097,15.213558978044688,70.644,11.322205173904951,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,18.970112166408875,13.802410890633237,111.04090085420096,47.2474469222357,True,True,False,,,,,,,,False,False
26823,TIRUMALA EXP,PEL,MBL,679.0,12,"PEL,KVR,RLG,UKD,MCLA,NRYP,AKVD,KYND,VLV,RJP,DIG,MBL",31.198035679637325,23.76589496035385,120.56199999999998,14.090873642184151,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.660891810955402,15.459186960753584,106.79799242105982,50.05984070610068,True,True,False,,,,,,,,False,False
12093,GOLCONDA EXP,NDD,MAG,877.0,16,"NDD,YGD,PDKN,KCC,BVL,MIPM,BDPL,MAR,GVA,SYM,NRR,MUK,RYP,PAVP,CEL,MAG",30.19961369418433,21.54602424823804,80.498,14.78444689530183,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,41.019466169599845,16.937609309864605,237.13321063199228,65.88210325451375,True,True,False,,,,,,,,False,False
29104,PINAKINI EXP,KRNT,APT,290.0,7,"KRNT,ANE,THY,TIU,GDE,KUK,APT",26.89765826626069,20.18252899538456,36.96,19.06193458177842,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,22.38794807692124,15.819415959938388,118.62982325168016,50.94225718210088,True,True,False,,,,,,,,False,False
28863,JANMABHOOMI EXP,GY,HUP,339.0,8,"GY,PEL,JBK,RBCS,CGI,TGU,NYP,HUP",29.23035847389913,20.17392393790666,51.972,12.59589695099162,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,21.136735897035,14.935506709702109,109.1194424970811,48.58199316905613,True,True,False,,,,,,,,False,False
28041,GNT NS EXP,CLPE,VLD,585.0,13,"CLPE,REG,KEF,POA,SLO,RMZ,TPTY,KAQ,SNM,RCG,KI,VNM,VLD",41.8748580637476,17.470924410891882,57.158,7.232787844254798,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,43.71583990329246,17.765837524562897,110.7573636107778,50.472815414034464,True,True,False,,,,,,,,False,False
18327,VISAKHA EXPRESS,GMDA,SIE,345.0,10,"GMDA,OGL,KDT,HAQ,DEL,TOU,GRBL,KEN,SJL,SIE",32.95417620071069,22.40752106971004,93.638,12.834218714047225,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,25.86789229073228,17.07120993429618,148.110461710552,54.82448194254703,True,True,False,,,,,,,,False,False
15752,KRISHNA EXPRESS,KCI,NDKD,830.0,14,"KCI,PKD,BGNP,MVP,GZL,CHE,PGDI,CLVR,RAM,SLM,MLU,KVLS,MMS,NDKD",32.73121371758405,26.651549979904456,102.518,13.256348290536122,2025-12-20T10:16:33.792157Z,14.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,34.39272892756584,19.817975568355,127.35317378499508,50.40297280751597,True,True,False,,,,,,,,False,False
22397,AMARAVATI EXP,RBCS,KVZ,848.0,17,"RBCS,CTO,MCLE,SIE,NYP,TKPY,VPG,ALAT,PKPU,LMD,DKSA,AKU,VKT,DWP,BKPT,OBM,KVZ",32.98095467931682,20.565684550467925,126.124,9.462781303612587,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,30.865749942535725,15.35521258445142,174.49456732261478,56.22634872723556,True,True,False,,,,,,,,False,False
24218,GARIB RATH,ARK,MOO,950.0,17,"ARK,NML,PYX,PDMI,TSR,DIG,AL,AXR,PAVP,TNRU,BVO,MPU,YGD,BDVR,BTTR,VDI,MOO",43.50122625799913,23.38173105539343,101.858,5.682206437643738,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,44.32577634326672,13.802373105392949,272.2469086210002,74.56716137996557,True,True,True,,,,,,,,False,True
12862,KZJ-VSKP LIN,KZJ,VSKP,576.0,19,"KZJ,WL,NKD,KDM,MABD,DKJ,KMT,MDR,BZA,EE,TDD,NDD,RJY,SLO,ANV,TUNI,AKP,DVD,VSKP",34.608695652173914,20.81907388500054,74.574,11.17480559115012,2025-12-20T07:12:18.828110Z,23.0,https://api.railradar.in/api/v1/trains/12862/average-delay,,,,,153.241437143658,39.01621995010947,True,True,False,,,,,,,,False,False
12543,GNT NS EXP,CCI,RCG,563.0,9,"CCI,GDE,BPY,SGKM,VNM,PUA,JKO,PVD,RCG",22.621630273122037,14.795909453049749,48.224,14.951975789172485,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,15.580915620999516,12.900943346955843,98.21683831409749,46.25888705629886,True,True,False,,,,,,,,False,False
27462,RAYALASEEMA EXP,RCA,PUA,440.0,11,"RCA,NDD,PCL,PUDI,PHM,NBM,SPE,BVRM,SGDM,CPP,PUA",32.378102492317105,23.030938405248296,71.4,10.114692283999547,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,34.66413572595008,19.917185365815893,182.08551215382445,62.31229795314751,True,True,False,,,,,,,,False,False
13391,GNT NS EXP,GGNP,VLD,546.0,10,"GGNP,CHE,KUK,BLPE,NLR,SGKM,GVI,KOVH,KYND,VLD",15.73424753852193,17.681367686118527,66.328,9.506864362133287,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,17.12522259348576,17.586554187779765,106.73212141773512,57.8543816440808,True,True,False,,,,,,,,False,False
12475,HAPA JAT EXP,HAPA,SVDK,2055.0,31,"HAPA,RJT,WKR,SUNR,VG,ADI,ND,ANND,BRC,GDA,DHD,MGN,RTM,NAD,SGZ,RMA,KOTA,SWM,BTE,MTJ,NZM,NDLS,PNP,UMB,LDH,JRC,PTKC,KTHU,JAT,UHP,SVDK",22.926470588235293,27.656807574091257,135.26399999999998,5.384336542230617,2025-12-20T07:12:18.828110Z,34.0,https://api.railradar.in/api/v1/trains/12475/average-delay,,,,,230.94715495610112,107.80170535474905,True,True,False,,,,,,,,False,False
16641,PRASHANTI EXP,ANV,JPI,617.0,13,"ANV,KYM,MDKU,DNV,RLG,VML,KLX,NDKD,ARKV,UNDI,LKSH,MVA,JPI",31.952723233916803,17.231900744614652,60.114,13.688543750158376,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,23.188022721976903,15.45026338066358,106.18807477184733,46.67568189032122,True,True,False,,,,,,,,False,False
26335,TIRUMALA EXP,GVI,GVMH,419.0,7,"GVI,NDKD,PDKN,AKU,PUN,KLKA,GVMH",19.650529960829203,13.26851459179112,101.276,9.708175935777016,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,20.57138110627228,11.74899277255914,109.1525046161296,37.83537545285658,True,True,False,,,,,,,,False,False
12886,BJE-SHM ARAN,BJE,SHM,317.0,13,"BJE,SNTD,ADRA,BQA,VSU,GBA,CDGR,SLB,MDN,KGP,PKU,SRC,SHM",32.71434439679369,15.32217302321875,41.986,9.176945570286446,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,38.84367335132698,38.68995602322301,97.95517787961424,123.34087171305,True,True,False,,,,,,,,False,False
26389,GODAVARI EXPRES,SGDM,BMH,645.0,10,"SGDM,AD,TGL,BDVR,KVLS,PDT,KHT,CTO,VGH,BMH",13.54245834511619,10.196030441143376,48.142,7.139990896352741,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,18.764533720796745,12.34612376071323,115.08468150764216,51.86302265982604,True,True,False,,,,,,,,False,False
28738,GNT NS EXP,JKO,GWM,374.0,8,"JKO,GTLM,SIE,VML,MUK,VGA,RGM,GWM",23.52403782919319,17.61769895841512,74.40599999999999,11.813176118216475,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,24.88931660974568,14.012941582325157,129.67916694817015,46.50197867217292,True,True,False,,,,,,,,False,False
24934,CIRCAR EXPRESS,BSPL,SYM,979.0,17,"BSPL,NRR,UPD,PUMU,PUT,KOU,VDI,ZPL,GVA,VMU,ANE,GTLM,NBR,PDKN,SCMN,PUN,SYM",44.16459996234858,26.403944628166062,81.94,8.915674399617785,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,40.12397437365641,14.55616659894856,235.3472740413085,74.42439840217077,True,True,False,,,,,,,,False,False
18679,JANMABHOOMI EXP,ASP,ALAT,992.0,16,"ASP,BLPE,MBD,KBM,VKZ,PCU,MPL,VPG,GPDE,KTCR,TCNR,CTO,MLK,VGA,RLL,ALAT",77.34008071204433,32.22557024328392,107.41599999999998,13.15227660901336,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,86.09208846059576,21.49174829502209,464.91533501657256,85.40406352030182,True,True,True,,,,,,,,False,True
26708,NARAYANADRI EXP,KPU,UPL,468.0,10,"KPU,NRP,SAB,NGNT,GY,VMU,AL,CPL,SCM,UPL",33.07289546778155,19.76777204003986,113.16,13.40143275922392,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,20.26963468549609,14.15583694663354,121.68708585173717,45.99081932579168,True,True,False,,,,,,,,False,False
18042,NARAYANADRI EXP,HCM,VKT,318.0,7,"HCM,KTCR,BZA,RCG,MCVM,MRM,VKT",27.79993606995756,18.977241836863566,91.114,10.862850914930208,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,28.040650912836448,14.672701555138888,148.66708054649882,47.25278115387189,True,True,False,,,,,,,,False,False
20303,TIRUMALA EXP,MRK,STUR,670.0,13,"MRK,MAR,SPF,DGB,BPP,PYA,NZD,MCVM,PGDI,MAG,KVZ,CVV,STUR",60.78427145208907,27.724694822798437,125.506,8.978253170856789,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,49.7763997615503,20.79180077742713,173.8589705362671,55.69400778427447,True,True,False,,,,,,,,False,False
17770,VISAKHA EXPRESS,JMDG,BDPL,876.0,15,"JMDG,VAT,DKD,POO,SUDV,EDD,VND,MAR,ARK,OGL,JUR,CIV,GVA,BTVA,BDPL",58.2137414595846,35.64902714347679,126.75,13.789329207760613,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,56.54025926519101,20.646150493993098,297.36540916441186,73.15146961664878,True,True,True,,,,,,,,False,True
20804,PRASHANTI EXP,HCM,MUM,529.0,11,"HCM,VKT,GZA,MOO,GNN,VKZ,KVZ,VDE,GKM,PLVA,MUM",39.89655172413793,43.49284112918704,65.784,12.504248478017384,2025-12-20T07:12:18.829126Z,29.0,https://api.railradar.in/api/v1/trains/20804/average-delay,,,,,92.020491166766,50.56611888380919,True,True,False,,,,,,,,False,False
15589,CIRCAR EXPRESS,KGL,KEF,827.0,14,"KGL,PMT,NZD,CCA,SDM,YLK,DMT,MVA,MLU,VMD,KYM,NLR,SALR,KEF",58.85416666666666,50.87965358869453,115.096,13.335851303910076,2025-12-20T07:12:18.829126Z,24.0,https://api.railradar.in/api/v1/trains/15589/average-delay,,,,,142.00006439346222,59.21216742754893,True,True,False,,,,,,,,False,False
29735,VANDE BHARAT,KSK,POO,1112.0,17,"KSK,CHE,NRE,MLU,AXR,TGL,VKZ,PLU,JBK,NDL,UNDI,BTTR,KCC,MTM,RLG,NG,POO",83.28484649868133,34.25538519098307,105.654,3.877174228739284,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,61.89432497005362,17.936972352485395,345.9481542745186,83.97857230986895,True,True,True,,,,,,,,False,True
17669,SESHADRI EXP,ARK,VMD,945.0,17,"ARK,GVL,CTPR,ANV,SF,DVR,MYL,NCU,PYX,MADU,TNRU,LMD,PSLP,MLU,KLDI,SPF,VMD",46.09185875621812,25.206303345670783,124.574,5.61655855484477,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,42.9675900165509,14.272139576982765,261.18548219804137,74.71079075137898,True,True,True,,,,,,,,False,True
17646,SIMHADRI EXP,PUN,GDR,735.0,15,"PUN,MTM,DCU,SPE,PIL,CVV,ARKV,BVO,GGNP,YLK,KO,RAL,RML,BVM,GDR",35.28947368421053,31.532070470301257,79.602,7.691542108056095,2025-12-20T07:12:18.829126Z,19.0,https://api.railradar.in/api/v1/trains/17646/average-delay,,,,,160.54175893219866,39.79864824204103,True,True,False,,,,,,,,False,False
26143,GNT NS EXP,SGDM,DMM,758.0,15,"SGDM,KVZ,RCG,ZPL,UGD,GLP,APL,GDP,SUP,KO,TNRU,NWP,GTLM,PIL,DMM",34.74145507306339,23.71197438945133,67.522,11.444742024178614,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,29.89175583170475,20.42492219183902,127.86980225592788,61.82401139315677,True,True,False,,,,,,,,False,False
26511,INTERCITY EXP,NRT,APT,906.0,17,"NRT,SUP,REG,KHT,TKPY,PDGL,MIPM,NDO,PDT,VLE,VRN,CGI,CPP,MUM,KSK,KCC,APT",30.076618283793803,16.4831092061365,99.356,10.517463097154186,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,44.374457697571074,12.902685378363032,278.3086144494077,67.4947675003993,True,True,True,,,,,,,,False,True
13502,ASN -  HLZ E,ASN,HLZ,323.0,18,"ASN,BURN,MDKD,MDF,ADRA,CJN,BQA,ODM,VSU,GBA,CDGR,SLB,MDN,KGP,PKU,TMZ,DZKT,HLZ",30.270572762755123,12.595322997231149,44.014,7.06562665302944,2025-12-20T10:16:33.792157Z,18.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,28.90679243541429,12.660694666682756,115.05219004445485,52.79836916141234,True,True,False,,,,,,,,False,False
12305,KOLKATA RAJD,HWH,NDLS,1516.0,9,"HWH,BWN,MDP,JSME,PNBE,MGS,ALD,CNB,NDLS",34.5,57.68544973484311,161.61399999999998,9.005233478372453,2025-12-20T07:12:18.829126Z,9.0,https://api.railradar.in/api/v1/trains/12305/average-delay,,,,,445.6788891386584,73.62799336301214,True,True,False,,,,,,,,False,False
18990,TUNGABHADRA EXP,ARKV,NRP,488.0,9,"ARKV,VND,PTT,GVI,DVD,APL,KYM,VLD,NRP",18.317264983943083,13.32980002476433,77.238,11.947343637813386,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,13.9297206946256,9.172635111133,91.95489651944264,34.084496141220136,True,True,False,,,,,,,,False,False
24775,GODAVARI EXPRES,GVMH,SPE,602.0,12,"GVMH,VAT,KMX,MPU,SAP,AVLI,GDR,SJL,VML,RCA,KCM,SPE",27.72044483799578,16.701283414143447,84.446,17.404487352404267,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,15.576175238500433,11.16352608197456,99.39673858781856,36.7929900439837,True,True,False,,,,,,,,False,False
29752,TUNGABHADRA EXP,DUSI,TNR,427.0,9,"DUSI,NRYP,RAM,CLPE,JKO,ZPL,PCL,GID,TNR",14.884153512483705,11.414173957742085,63.68399999999999,11.470733629546103,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.13911711267056,11.51223948816562,101.53692871036964,47.19973370895872,True,True,False,,,,,,,,False,False
24269,MEMU SPECIAL,MALM,RDG,598.0,10,"MALM,KEN,KUK,TGU,BVO,PDU,STUR,PUA,JUR,RDG",21.17654434350424,15.875532304761895,55.15,13.843830755972132,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,14.035767425255704,11.466087667772046,91.341561953902,43.99068430320376,True,True,False,,,,,,,,False,False
26545,VISAKHA EXPRESS,NS,KPU,634.0,11,"NS,KNLP,ANV,VND,KOVH,KPL,GID,STUR,MLU,RPL,KPU",14.999435275094292,11.731036395257629,54.57000000000001,5.2440013348587176,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,18.522253505871383,12.54098246776198,111.48617004109096,48.227057353242,True,True,False,,,,,,,,False,False
17806,GNT NS EXP,DMT,SJMA,314.0,7,"DMT,PRDT,KSK,ANE,SALR,KVM,SJMA",22.255945903330385,18.692319225697798,63.164,12.10559911776365,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,18.920021399620666,13.947723419789307,100.01229277244325,44.914964961733375,True,True,False,,,,,,,,False,False
18393,RATNACHAL EXP,HNMN,KLKA,359.0,9,"HNMN,GVI,HUP,GWM,LKSH,RAL,CPL,ODUR,KLKA",19.2485581664244,14.096874603600344,52.620000000000005,8.347829059102732,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,24.542759380156973,15.450543861354832,137.04976493748867,54.59041818925822,True,True,False,,,,,,,,False,False
27209,KRISHNA EXPRESS,SVPM,BPY,966.0,16,"SVPM,REG,GID,YLK,KVM,PMT,NDL,BTVA,HCM,BDPL,CCA,KPLH,KTCR,KDP,AKP,BPY",32.943234183249864,23.28415736287109,88.64399999999999,9.969459865007734,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,35.088034575617506,15.303326273552468,227.79840768054933,76.71605719942124,True,True,False,,,,,,,,False,False
17135,JANMABHOOMI EXP,KHT,BPP,574.0,12,"KHT,PAV,NGNT,VPL,NRP,TIU,RDG,PSA,KLDI,NRYP,TNR,BPP",24.57391424041645,18.508449361486097,88.45,6.587662711462995,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,26.792477850228927,13.040910122373264,147.44747846445696,41.50023519677466,True,True,False,,,,,,,,False,False
15008,KRISHAK EXPR,LJN,BCY,505.0,37,"LJN,LC,BNZ,BBK,BUW,JLD,CLJ,GD,MUR,MSW,BV,BST,KLD,MHH,SIPR,SWA,JTB,DMG,GKP,GKC,CC,GB,DEOS,NRA,BTT,SRU,LRD,BLTR,KER,IAA,MAU,DLR,JKN,SDT,ARJ,SRNT,BCY",48.28787878787879,29.15918440036344,52.538,8.77085343623983,2025-12-20T07:12:18.829126Z,33.0,https://api.railradar.in/api/v1/trains/15008/average-delay,,,,,145.91441018106127,53.25525305802906,True,True,False,,,,,,,,False,False
16416,PINAKINI EXP,NLR,PSLP,694.0,17,"SJMA,CEM,MGPR,DHNE,VGH,RAL,YGD,PVPT,AVLI,ZPL,PAP,VPG,NML,CHE,CEL,MGB,KLU",50.12697369364479,26.496517230876407,72.47999999999999,12.363802902918753,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,36.55284154292474,19.903667753001187,169.40352426183392,59.95945343639052,True,True,False,,,,,,,,False,False
12524,NDLS-NJP BI-,NDLS,NJP,1499.0,18,"NDLS,GZB,MB,LKO,GD,GKP,DEOS,SV,CPR,SEE,HJP,MFP,SPJ,ROA,KGG,KIR,KNE,NJP",302.8611111111111,76.21147579734877,109.612,13.188160220440151,2025-12-20T07:12:18.829126Z,18.0,https://api.railradar.in/api/v1/trains/12524/average-delay,,,,,691.4552710613265,90.86616789621444,True,True,False,,,,,,,,False,False
12657,MAS-SBC MAIL,MAS,SBC,360.0,8,"MAS,AJJ,KPD,JTJ,BWT,BNCE,BNC,SBC",7.428571428571429,7.650530193711933,65.646,12.92556691213194,2025-12-20T07:12:18.829126Z,7.0,https://api.railradar.in/api/v1/trains/12657/average-delay,,,,,92.87449880824605,46.79124286646551,True,True,False,,,,,,,,False,False
18041,MEMU SPECIAL,MUM,DNV,483.0,8,"MUM,GWM,PUN,GY,BPY,CEL,PGU,DNV",19.75328003187836,12.616171907917822,83.72999999999999,10.109683476746442,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,23.54380370613522,10.87298118534543,124.65040758957704,37.63697602388367,True,True,False,,,,,,,,False,False
26810,INTERCITY EXP,NSPH,MUK,519.0,10,"NSPH,KHT,BMH,JMDG,STVA,MLU,KOU,KQA,MLGT,MUK",13.035213310300485,11.398990572636398,60.848,11.549219454144945,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,14.50074502059145,11.92016375143815,95.87723822430836,48.4499079467456,True,True,False,,,,,,,,False,False
22208,TVC-MAS AC E,TVC,MAS,904.0,11,"TVC,QLN,ALLP,ERS,TCR,PGT,CBE,ED,SA,KPD,MAS",9.454545454545457,7.098189735465033,144.134,7.748621167665901,2025-12-20T07:12:18.829126Z,11.0,https://api.railradar.in/api/v1/trains/22208/average-delay,,,,,352.9055130222823,138.20265482418085,True,True,False,,,,,,,,False,False
22649,YERCAUD EXPR,MAS,ED,390.0,18,"MAS,PER,TRL,AJJ,SHU,WJR,KPD,GYM,AB,VN,JTJ,TPT,MAP,BDY,BQI,SA,SGE,ED",15.25,10.652660074679313,61.46,9.36595697192764,2025-12-20T07:12:18.829126Z,12.0,https://api.railradar.in/api/v1/trains/22649/average-delay,,,,,96.21069134190176,47.690458417962255,True,True,False,,,,,,,,False,False
27107,VISAKHA EXPRESS,CCT,MUM,511.0,12,"CCT,PGRL,BDVR,MRM,VPL,BQU,MAR,NGM,ODUR,CLPE,AKAH,MUM",27.64714804569544,17.231703500915728,55.804,14.433888249532764,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.080580203822937,14.18603367523117,99.05580904659024,47.569558443648496,True,True,False,,,,,,,,False,False
