train_id,found,matched_train,status,endpoint,message,sample,tried
26143,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/26143/average-delay|https://api.railradar.in/api/v1/trains/26143?dataType=static|https://api.railradar.in/api/v1/trains/list?q=26143
26511,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/26511/average-delay|https://api.railradar.in/api/v1/trains/26511?dataType=static|https://api.railradar.in/api/v1/trains/list?q=26511
13502,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/13502/average-delay|https://api.railradar.in/api/v1/trains/13502?dataType=static|https://api.railradar.in/api/v1/trains/list?q=13502
12305,True,12305,200,https://api.railradar.in/api/v1/trains/12305/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""12305"", ""name"": ""RAJDHANI EXPRES"", ""nameHindi"": ""\u0939\u093e\u092c\u0930\u093e-\u0928\u0941\u0926\u093f\u0932\u094d\u0932\u0940 \u0930\u093e\u091c\u0927\u093e\u0928\u0940 \u0907\u0915\u094d\u0938\u092a\u094d\u0930\u0947\u0938"", ""type"": ""RAJ"", ""typeDescription"": ""RAJDHANI"", ""typeDescriptionHindi"": ""RAJ"", ""source"": {""code"": ""HWH"", ""name"": ""HOWRAH JN"", ""nameHindi"": ""HOWRAH JN""}, ""destination"": {""code"": ""NDLS"", ""name"": ""NEW DELHI"", ""nameHindi"": ""\u0928\u0908 \u0926\u093f\u0932\u094d\u0932\u0940""}}, ""runDays"": ""Sun"", ""stationDelays"": [{""station"": {""code"": ""HWH"", ""name"": ""HOWRAH JN"", ""nameHindi"": ""\u0939\u093e\u0935\u0921\u093c\u093e \u091c\u0902.""}, ""averageArrivalDelayMinutes"": 0, ""averageDepartureDelayMinutes"": 0}, {""station"": {""code"": ""BWN"", ""name"": ""BARDHAMAN"", ""nameHindi"": ""\u092c\u0930\u094d\u0926\u094d\u0927\u092e\u093e\u0928""}, ""averageArrivalDelayMinutes"": 15, ""averageDepartureDelayMinutes"": 16}, {""station"": {""code"": ""MDP"", ""name"": """,https://api.railradar.in/api/v1/trains/12305/average-delay
18990,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/18990/average-delay|https://api.railradar.in/api/v1/trains/18990?dataType=static|https://api.railradar.in/api/v1/trains/list?q=18990
24775,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/24775/average-delay|https://api.railradar.in/api/v1/trains/24775?dataType=static|https://api.railradar.in/api/v1/trains/list?q=24775
29752,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/29752/average-delay|https://api.railradar.in/api/v1/trains/29752?dataType=static|https://api.railradar.in/api/v1/trains/list?q=29752
24269,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/24269/average-delay|https://api.railradar.in/api/v1/trains/24269?dataType=static|https://api.railradar.in/api/v1/trains/list?q=24269
26545,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/26545/average-delay|https://api.railradar.in/api/v1/trains/26545?dataType=static|https://api.railradar.in/api/v1/trains/list?q=26545
17806,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/17806/average-delay|https://api.railradar.in/api/v1/trains/17806?dataType=static|https://api.railradar.in/api/v1/trains/list?q=17806
18393,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/18393/average-delay|https://api.railradar.in/api/v1/trains/18393?dataType=static|https://api.railradar.in/api/v1/trains/list?q=18393
27209,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/27209/average-delay|https://api.railradar.in/api/v1/trains/27209?dataType=static|https://api.railradar.in/api/v1/trains/list?q=27209
17135,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/17135/average-delay|https://api.railradar.in/api/v1/trains/17135?dataType=static|https://api.railradar.in/api/v1/trains/list?q=17135
15008,True,15008,200,https://api.railradar.in/api/v1/trains/15008/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""15008"", ""name"": ""KRISHAK EXPRESS"", ""nameHindi"": ""\u0932\u0916\u0928\u0909 \u092c\u0928\u093e\u0930\u0938 \u0938\u093f\u091f\u0940 \u090f\u0915\u094d\u0938"", ""type"": ""MEX"", ""typeDescription"": ""MAIL EXPRESS"", ""typeDescriptionHindi"": ""MEX"", ""source"": {""code"": ""LJN"", ""name"": ""LUCKNOW"", ""nameHindi"": ""\u0932\u0916\u0928\u090a\u091c\u0902.""}, ""destination"": {""code"": ""BCY"", ""name"": ""VARANASI CITY"", ""nameHindi"": ""\u0935\u093e\u0930\u093e\u0923\u0938\u0940 \u0938\u093f\u091f\u0940""}}, ""runDays"": ""DAILY"", ""stationDelays"": [{""station"": {""code"": ""LJN"", ""name"": ""LUCKNOW"", ""nameHindi"": ""\u0932\u0916\u0928\u090a\u091c\u0902.""}, ""averageArrivalDelayMinutes"": 0, ""averageDepartureDelayMinutes"": 0}, {""station"": {""code"": ""LC"", ""name"": ""LUCKNOW CITY"", ""nameHindi"": ""\u0932\u0916\u0928\u090a \u0938\u093f\u091f\u0940""}, ""averageArrivalDelayMinutes"": 5, ""averageDepartureDelayMinutes"": 6}, {""station"": {""code"": ""BNZ"", ""name"": ""BADSHAHNAGAR"", ""nameHindi"": ""\u092c\u09",https://api.railradar.in/api/v1/trains/15008/average-delay
16416,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/16416/average-delay|https://api.railradar.in/api/v1/trains/16416?dataType=static|https://api.railradar.in/api/v1/trains/list?q=16416
12524,True,12524,200,https://api.railradar.in/api/v1/trains/12524/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""12524"", ""name"": ""NDLS-NJP S F EXPRESS"", ""nameHindi"": ""\u0928\u0947\u0935\u094d \u0926\u0947\u0932\u094d\u0939\u093f \u0928\u0947\u0935\u094d \u091c\u0932\u094d\u092a\u0948\u0917\u0941\u0930\u093f \u0938\u0941\u092a\u0947\u0930\u094d\u092b\u0938\u094d\u0924\u094d \u0907\u090f\u0915\u094d\u0938\u092a\u094d\u0930\u0947\u0938\u094d\u0938\u094d"", ""type"": ""SUF"", ""typeDescription"": ""SUPERFAST"", ""typeDescriptionHindi"": ""SUF"", ""source"": {""code"": ""ANVT"", ""name"": ""ANAND VIHAR TERMINAL"", ""nameHindi"": ""\u0906\u0928\u0928\u094d\u0926 \u0935\u093f\u0939\u093e\u0930 \u091f\u0930\u094d\u092e\u093f\u0928\u0932""}, ""destination"": {""code"": ""NJP"", ""name"": ""NEW JALPAIGURI"", ""nameHindi"": ""\u0928\u094d\u092f\u0942 \u091c\u0932\u092a\u093e\u0908\u0917\u0941\u0921\u093c\u0940""}}, ""runDays"": ""Wed,Sun"", ""stationDelays"": [{""station"": {""code"": ""ANVT"", ""name"": ""ANAND VIHAR TERMINAL"", ""nameHindi"": ""\u0906\u0928\u0928\u094d\u0926 \u0935\u093f\u0939\u093e\u0930 \u091f\u093",https://api.railradar.in/api/v1/trains/12524/average-delay
12657,True,12657,200,https://api.railradar.in/api/v1/trains/12657/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""12657"", ""name"": ""MAS SBC SF MAIL"", ""nameHindi"": ""\u092e\u0926\u094d\u0930\u093e\u0938\u094d \u092c\u0947\u0928\u094d\u0917\u0932\u0941\u0930\u0941 \u092e\u0947\u0932\u094d \u090f\u0915\u094d\u0938\u092a\u094d\u0930\u0947\u0938\u094d"", ""type"": ""SUF"", ""typeDescription"": ""SUPERFAST"", ""typeDescriptionHindi"": ""SUF"", ""source"": {""code"": ""MAS"", ""name"": ""PURATCHI THALAIVAR DR. MGR CTL"", ""nameHindi"": ""\u092a\u0941\u0930\u091f\u094d\u091a\u093f \u0924\u0932\u0948\u0935\u0930 \u0921\u093e\u0945 \u090f\u092e \u091c\u0940 \u0930\u093e\u092e\u091a\u0902\u0926\u094d\u0930\u0928 \u091a\u0947\u0928\u094d\u0928\u0948 \u0938\u0947\u0902\u091f\u094d\u0930\u0932""}, ""destination"": {""code"": ""SBC"", ""name"": ""KSR BENGALURU"", ""nameHindi"": ""\u0915\u094d\u0930\u093e\u0902\u0924\u093f\u0935\u0940\u0930 \u0938\u0902\u0917\u094b\u0932\u0940 \u0930\u093e\u092f\u0928\u094d\u0928\u093e (\u092c\u0947\u0902\u0917\u0932\u0941\u0930\u0941);""}}, ""runDays"": ""DAILY"", ""stationDelay",https://api.railradar.in/api/v1/trains/12657/average-delay
18041,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/18041/average-delay|https://api.railradar.in/api/v1/trains/18041?dataType=static|https://api.railradar.in/api/v1/trains/list?q=18041
26810,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/26810/average-delay|https://api.railradar.in/api/v1/trains/26810?dataType=static|https://api.railradar.in/api/v1/trains/list?q=26810
22208,True,22208,200,https://api.railradar.in/api/v1/trains/22208/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""22208"", ""name"": ""MAS SF AC EXP"", ""nameHindi"": ""\u0924\u094d\u0935\u094d\u0938\u094d \u092e\u0938\u094d \u0938\u094d\u092b\u094d \u0905\u0938\u094d \u0907\u090f\u0915\u094d\u0938\u092a\u094d\u0930\u0947\u0938\u094d\u0938\u094d"", ""type"": ""SUF"", ""typeDescription"": ""SUPERFAST"", ""typeDescriptionHindi"": ""SUF"", ""source"": {""code"": ""TVC"", ""name"": ""THIRUVANANTHAPURAM CENTRAL"", ""nameHindi"": ""\u0924\u093f\u0930\u0941\u0935\u0928\u0902\u0924\u092a\u0941\u0930\u092e \u0938\u0947\u0902\u091f\u094d\u0930\u0932""}, ""destination"": {""code"": ""MAS"", ""name"": ""PURATCHI THALAIVAR DR. MGR CTL"", ""nameHindi"": ""\u092a\u0941\u0930\u091f\u094d\u091a\u093f \u0924\u0932\u0948\u0935\u0930 \u0921\u093e\u0945 \u090f\u092e \u091c\u0940 \u0930\u093e\u092e\u091a\u0902\u0926\u094d\u0930\u0928 \u091a\u0947\u0928\u094d\u0928\u0948 \u0938\u0947\u0902\u091f\u094d\u0930\u0932""}}, ""runDays"": ""Wed,Sun"", ""stationDelays"": [{""station"": {""code"": ""TVC"", ""name"": ""THIRUVANANTHAPURAM CENTRAL""",https://api.railradar.in/api/v1/trains/22208/average-delay
22649,True,22649,200,https://api.railradar.in/api/v1/trains/22649/average-delay,,"{""success"": true, ""data"": {""train"": {""number"": ""22649"", ""name"": ""YERCAUD SF EXP"", ""nameHindi"": ""\u092e\u0938\u094d \u0907\u0926\u094d \u092f\u0947\u0930\u094d\u0938\u0926\u094d \u0907\u090f\u0915\u094d\u0938\u092a\u094d\u0930\u0947\u0938\u094d\u0938\u094d"", ""type"": ""SUF"", ""typeDescription"": ""SUPERFAST"", ""typeDescriptionHindi"": ""SUF"", ""source"": {""code"": ""MAS"", ""name"": ""PURATCHI THALAIVAR DR. MGR CTL"", ""nameHindi"": ""\u092a\u0941\u0930\u091f\u094d\u091a\u093f \u0924\u0932\u0948\u0935\u0930 \u0921\u093e\u0945 \u090f\u092e \u091c\u0940 \u0930\u093e\u092e\u091a\u0902\u0926\u094d\u0930\u0928 \u091a\u0947\u0928\u094d\u0928\u0948 \u0938\u0947\u0902\u091f\u094d\u0930\u0932""}, ""destination"": {""code"": ""ED"", ""name"": ""ERODE JN"", ""nameHindi"": ""\u0907\u0930\u094b\u0921 \u091c\u0902.""}}, ""runDays"": ""DAILY"", ""stationDelays"": [{""station"": {""code"": ""MAS"", ""name"": ""PURATCHI THALAIVAR DR. MGR CTL CHENNAI"", ""nameHindi"": ""\u092a\u0941\u0930\u091f\u094d\u091a\u093f \u0924\u0932\u0948\u0935\u0930 \u0921\u093e\u",https://api.railradar.in/api/v1/trains/22649/average-delay
27107,False,,404,,search returned 50 candidates,"[{""train_number"": ""00101"", ""train_name"": ""DSJ-DSJ GOLDEN TRIANGLE"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 1}, {""train_number"": ""00102"", ""train_name"": ""DSJ SPIRITUAL ODYSSEY"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 2}, {""train_number"": ""00111"", ""train_name"": ""BIRD-SGTY RAPID CARGO"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 3}, {""train_number"": ""00112"", ""train_name"": ""AJNI RAPID PARCEL"", ""type"": null, ""zone"": null, ""source_station_code"": null, ""destination_station_code"": null, ""distance_km"": null, ""avg_speed_kmph"": null, ""rnum"": 4}]",https://api.railradar.in/api/v1/trains/27107/average-delay|https://api.railradar.in/api/v1/trains/27107?dataType=static|https://api.railradar.in/api/v1/trains/list?q=27107
