parent_train_id,parent_train_name,source_code,destination_code,distance_km,day_of_week,month,weather_condition,season,price,parent_distance,parent_avg_delay,avg_delay_min
28203,VISAKHA EXPRESS,TIM,KRY,88.0,7,7,Foggy,Monsoon,1333.0,853.0,29.61,3.0547245017584994
24353,GNT NS EXP,ATP,POA,35.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.26665053242981607
24353,GNT NS EXP,POA,MDVL,50.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.3809293320425944
24353,GNT NS EXP,MDVL,CTPR,98.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.746621490803485
24353,GNT NS EXP,CTPR,RPRL,88.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.6704356243949661
24353,GNT NS EXP,RPRL,KCD,69.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.5256824782187802
24353,GNT NS EXP,KCD,AKP,72.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.548538238141336
24353,GNT NS EXP,AKP,SJMA,83.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.6323426911907066
24353,GNT NS EXP,SJMA,SF,50.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.3809293320425944
24353,GNT NS EXP,SF,STVA,89.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.6780542110358181
24353,GNT NS EXP,STVA,LVK,51.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.38854791868344624
24353,GNT NS EXP,LVK,SIE,74.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.5637754114230398
24353,GNT NS EXP,SIE,SLM,53.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.40378509196515006
24353,GNT NS EXP,SLM,BVM,78.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.5942497579864472
24353,GNT NS EXP,BVM,VGH,39.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.2971248789932236
24353,GNT NS EXP,VGH,RAL,34.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.25903194578896416
24353,GNT NS EXP,RAL,GPU,70.0,3,1,Windy,Winter,599.0,1033.0,7.87,0.5333010648596321
25547,NARAYANADRI EXP,KTCR,NSPH,64.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,12.024868035190615
25547,NARAYANADRI EXP,NSPH,CLX,46.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,8.642873900293253
25547,NARAYANADRI EXP,CLX,RAM,39.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,7.32765395894428
25547,NARAYANADRI EXP,RAM,DIG,21.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,3.9456598240469205
25547,NARAYANADRI EXP,DIG,NLA,91.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,17.097859237536653
25547,NARAYANADRI EXP,NLA,LIN,17.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,3.1941055718475067
25547,NARAYANADRI EXP,LIN,NBR,37.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,6.951876832844574
25547,NARAYANADRI EXP,NBR,LKSH,26.0,3,6,Rainy,Monsoon,1975.0,341.0,64.07,4.885102639296187
26857,KRISHNA EXPRESS,RLO,JKO,20.0,5,9,Humid,Monsoon,848.0,401.0,9.15,0.4563591022443891
26857,KRISHNA EXPRESS,JKO,OGL,47.0,5,9,Humid,Monsoon,848.0,401.0,9.15,1.0724438902743143
26857,KRISHNA EXPRESS,OGL,DNV,97.0,5,9,Humid,Monsoon,848.0,401.0,9.15,2.213341645885287
26857,KRISHNA EXPRESS,DNV,DKD,82.0,5,9,Humid,Monsoon,848.0,401.0,9.15,1.8710723192019951
26857,KRISHNA EXPRESS,DKD,VND,57.0,5,9,Humid,Monsoon,848.0,401.0,9.15,1.3006234413965088
26857,KRISHNA EXPRESS,VND,KDT,79.0,5,9,Humid,Monsoon,848.0,401.0,9.15,1.8026184538653367
26857,KRISHNA EXPRESS,KDT,NRT,19.0,5,9,Humid,Monsoon,848.0,401.0,9.15,0.43354114713216957
29275,TUNGABHADRA EXP,MGV,BDVR,95.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,3.6126072041166384
29275,TUNGABHADRA EXP,BDVR,YGD,18.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,0.6844939965694683
29275,TUNGABHADRA EXP,YGD,NG,21.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,0.7985763293310465
29275,TUNGABHADRA EXP,NG,KRNT,80.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,3.0421955403087484
29275,TUNGABHADRA EXP,KRNT,PSLP,89.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,3.384442538593482
29275,TUNGABHADRA EXP,PSLP,VMU,62.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,2.3577015437392794
29275,TUNGABHADRA EXP,VMU,RCG,83.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,3.1562778730703265
29275,TUNGABHADRA EXP,RCG,BMD,35.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,1.3309605488850773
29275,TUNGABHADRA EXP,BMD,YLK,100.0,1,8,Cloudy,Monsoon,2187.0,583.0,22.17,3.802744425385935
13044,RXL HWH EXPR,RXL,GRH,35.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,3.3776504297994268
13044,RXL HWH EXPR,GRH,BGU,18.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,1.7370773638968482
13044,RXL HWH EXPR,BGU,SMI,29.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.7986246418338108
13044,RXL HWH EXPR,SMI,JNR,25.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.412607449856733
13044,RXL HWH EXPR,JNR,KML,20.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,1.930085959885387
13044,RXL HWH EXPR,KML,DBG,23.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.2195988538681948
13044,RXL HWH EXPR,DBG,SPJ,37.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,3.5706590257879656
13044,RXL HWH EXPR,SPJ,DSS,23.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.2195988538681948
13044,RXL HWH EXPR,DSS,BJU,28.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.7021203438395416
13044,RXL HWH EXPR,BJU,KIUL,39.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,3.7636676217765044
13044,RXL HWH EXPR,KIUL,JAJ,54.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,5.211232091690544
13044,RXL HWH EXPR,JAJ,JSME,44.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,4.246189111747851
13044,RXL HWH EXPR,JSME,MDP,29.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,2.7986246418338108
13044,RXL HWH EXPR,MDP,ASN,81.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,7.816848137535817
13044,RXL HWH EXPR,ASN,DGR,43.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,4.149684813753582
13044,RXL HWH EXPR,DGR,BWN,63.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,6.079770773638969
13044,RXL HWH EXPR,BWN,BDC,67.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,6.4657879656160455
13044,RXL HWH EXPR,BDC,HWH,40.0,6,7,Clear,Monsoon,1394.0,698.0,67.36,3.860171919770774
16895,TIRUMALA EXP,SJMA,KKLR,40.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,6.414014598540146
16895,TIRUMALA EXP,KKLR,RCG,96.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,15.393635036496352
16895,TIRUMALA EXP,RCG,KDT,100.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,16.035036496350365
16895,TIRUMALA EXP,KDT,DVD,61.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,9.781372262773724
16895,TIRUMALA EXP,DVD,SUPP,16.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,2.565605839416058
16895,TIRUMALA EXP,SUPP,MRK,32.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,5.131211678832116
16895,TIRUMALA EXP,MRK,MUK,91.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,14.591883211678832
16895,TIRUMALA EXP,MUK,GGNP,100.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,16.035036496350365
16895,TIRUMALA EXP,GGNP,TADA,22.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,3.5277080291970804
16895,TIRUMALA EXP,TADA,SVPM,77.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,12.34697810218978
16895,TIRUMALA EXP,SVPM,ZPI,50.0,6,2,Cloudy,Winter,1937.0,685.0,109.84,8.017518248175183
19857,PINAKINI EXP,CLPE,KCD,78.0,4,3,Humid,Summer,1982.0,701.0,26.14,2.9085877318116977
19857,PINAKINI EXP,KCD,KBM,88.0,4,3,Humid,Summer,1982.0,701.0,26.14,3.281483594864479
19857,PINAKINI EXP,KBM,KUMU,84.0,4,3,Humid,Summer,1982.0,701.0,26.14,3.1323252496433667
19857,PINAKINI EXP,KUMU,PDU,39.0,4,3,Humid,Summer,1982.0,701.0,26.14,1.4542938659058489
19857,PINAKINI EXP,PDU,VND,78.0,4,3,Humid,Summer,1982.0,701.0,26.14,2.9085877318116977
19857,PINAKINI EXP,VND,PUT,25.0,4,3,Humid,Summer,1982.0,701.0,26.14,0.9322396576319544
19857,PINAKINI EXP,PUT,KMX,85.0,4,3,Humid,Summer,1982.0,701.0,26.14,3.1696148359486447
19857,PINAKINI EXP,KMX,AVLI,84.0,4,3,Humid,Summer,1982.0,701.0,26.14,3.1323252496433667
19857,PINAKINI EXP,AVLI,MUM,17.0,4,3,Humid,Summer,1982.0,701.0,26.14,0.6339229671897291
19857,PINAKINI EXP,MUM,TEK,98.0,4,3,Humid,Summer,1982.0,701.0,26.14,3.6543794579172615
19857,PINAKINI EXP,TEK,TAC,25.0,4,3,Humid,Summer,1982.0,701.0,26.14,0.9322396576319544
20767,PRASHANTI EXP,RLL,JKO,86.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.2366423357664234
20767,PRASHANTI EXP,JKO,MDKU,78.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.1216058394160584
20767,PRASHANTI EXP,MDKU,CMZ,90.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.294160583941606
20767,PRASHANTI EXP,CMZ,VZM,97.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.3948175182481752
20767,PRASHANTI EXP,VZM,AKU,18.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.2588321167883212
20767,PRASHANTI EXP,AKU,RAM,47.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.6758394160583941
20767,PRASHANTI EXP,RAM,DEL,40.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.5751824817518248
20767,PRASHANTI EXP,DEL,MIPM,55.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.7908759124087592
20767,PRASHANTI EXP,MIPM,NDM,43.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.6183211678832117
20767,PRASHANTI EXP,NDM,SCM,50.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.7189781021897811
20767,PRASHANTI EXP,SCM,KNRT,62.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,0.8915328467153285
20767,PRASHANTI EXP,KNRT,KVZ,74.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.064087591240876
20767,PRASHANTI EXP,KVZ,KRV,82.0,7,6,Foggy,Monsoon,2434.0,822.0,11.82,1.179124087591241
17647,SIMHADRI EXP,KPL,KRNT,71.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,16.691120689655172
17647,SIMHADRI EXP,KRNT,VKZ,95.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,22.333189655172415
17647,SIMHADRI EXP,VKZ,GNT,25.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,5.877155172413793
17647,SIMHADRI EXP,GNT,BNL,59.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,13.87008620689655
17647,SIMHADRI EXP,BNL,EKM,28.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,6.5824137931034485
17647,SIMHADRI EXP,EKM,SGKM,88.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,20.68758620689655
17647,SIMHADRI EXP,SGKM,NCE,98.0,4,7,Rainy,Monsoon,298.0,464.0,109.08,23.03844827586207
19980,TUNGABHADRA EXP,PDKN,KAQ,43.0,5,2,Foggy,Winter,1642.0,810.0,90.35,4.796358024691358
19980,TUNGABHADRA EXP,KAQ,UPL,48.0,5,2,Foggy,Winter,1642.0,810.0,90.35,5.354074074074074
19980,TUNGABHADRA EXP,UPL,KOU,48.0,5,2,Foggy,Winter,1642.0,810.0,90.35,5.354074074074074
19980,TUNGABHADRA EXP,KOU,KCD,30.0,5,2,Foggy,Winter,1642.0,810.0,90.35,3.346296296296296
19980,TUNGABHADRA EXP,KCD,TGL,53.0,5,2,Foggy,Winter,1642.0,810.0,90.35,5.91179012345679
19980,TUNGABHADRA EXP,TGL,NDD,71.0,5,2,Foggy,Winter,1642.0,810.0,90.35,7.919567901234568
19980,TUNGABHADRA EXP,NDD,YGD,58.0,5,2,Foggy,Winter,1642.0,810.0,90.35,6.469506172839506
19980,TUNGABHADRA EXP,YGD,SAP,83.0,5,2,Foggy,Winter,1642.0,810.0,90.35,9.258086419753086
19980,TUNGABHADRA EXP,SAP,TPW,94.0,5,2,Foggy,Winter,1642.0,810.0,90.35,10.485061728395062
19980,TUNGABHADRA EXP,TPW,KPU,57.0,5,2,Foggy,Winter,1642.0,810.0,90.35,6.357962962962963
19980,TUNGABHADRA EXP,KPU,KOVH,52.0,5,2,Foggy,Winter,1642.0,810.0,90.35,5.800246913580247
19980,TUNGABHADRA EXP,KOVH,TUNI,49.0,5,2,Foggy,Winter,1642.0,810.0,90.35,5.465617283950617
19980,TUNGABHADRA EXP,TUNI,RRJ,25.0,5,2,Foggy,Winter,1642.0,810.0,90.35,2.78858024691358
19980,TUNGABHADRA EXP,RRJ,RJY,55.0,5,2,Foggy,Winter,1642.0,810.0,90.35,6.1348765432098755
19980,TUNGABHADRA EXP,RJY,RBCS,20.0,5,2,Foggy,Winter,1642.0,810.0,90.35,2.230864197530864
19980,TUNGABHADRA EXP,RBCS,MCVM,24.0,5,2,Foggy,Winter,1642.0,810.0,90.35,2.677037037037037
22819,BBS-VSKP SF,BBS,KUR,18.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,4.8229411764705885
22819,BBS-VSKP SF,KUR,NKP,26.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,6.966470588235294
22819,BBS-VSKP SF,NKP,BSDP,8.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.1435294117647063
22819,BBS-VSKP SF,BSDP,KAPG,10.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.6794117647058826
22819,BBS-VSKP SF,KAPG,KUU,6.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,1.6076470588235297
22819,BBS-VSKP SF,KUU,GNGD,8.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.1435294117647063
22819,BBS-VSKP SF,GNGD,BALU,13.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,3.483235294117647
22819,BBS-VSKP SF,BALU,CLKA,7.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,1.8755882352941176
22819,BBS-VSKP SF,CLKA,KIT,10.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.6794117647058826
22819,BBS-VSKP SF,KIT,RBA,11.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.9473529411764705
22819,BBS-VSKP SF,RBA,GAM,18.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,4.8229411764705885
22819,BBS-VSKP SF,GAM,CAP,9.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.4114705882352943
22819,BBS-VSKP SF,CAP,BAM,21.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,5.626764705882353
22819,BBS-VSKP SF,BAM,IPM,24.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,6.430588235294119
22819,BBS-VSKP SF,IPM,SPT,18.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,4.8229411764705885
22819,BBS-VSKP SF,SPT,MMS,19.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,5.090882352941176
22819,BBS-VSKP SF,MMS,PSA,13.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,3.483235294117647
22819,BBS-VSKP SF,PSA,NWP,26.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,6.966470588235294
22819,BBS-VSKP SF,NWP,KBM,14.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,3.751176470588235
22819,BBS-VSKP SF,KBM,TIU,13.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,3.483235294117647
22819,BBS-VSKP SF,TIU,CHE,20.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,5.358823529411765
22819,BBS-VSKP SF,CHE,PDU,15.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,4.019117647058823
22819,BBS-VSKP SF,PDU,CPP,24.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,6.430588235294119
22819,BBS-VSKP SF,CPP,VZM,30.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,8.038235294117646
22819,BBS-VSKP SF,VZM,SCM,53.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,14.200882352941179
22819,BBS-VSKP SF,SCM,VSKP,8.0,7,8,Windy,Monsoon,2372.0,442.0,118.43,2.1435294117647063
12386,NARAYANADRI EXP,GGNP,NOSM,57.0,1,12,Clear,Winter,1797.0,436.0,61.36,8.02183486238532
12386,NARAYANADRI EXP,NOSM,MDVL,67.0,1,12,Clear,Winter,1797.0,436.0,61.36,9.429174311926605
12386,NARAYANADRI EXP,MDVL,PMT,44.0,1,12,Clear,Winter,1797.0,436.0,61.36,6.192293577981651
12386,NARAYANADRI EXP,PMT,SALR,52.0,1,12,Clear,Winter,1797.0,436.0,61.36,7.318165137614679
12386,NARAYANADRI EXP,SALR,MGB,42.0,1,12,Clear,Winter,1797.0,436.0,61.36,5.910825688073395
12386,NARAYANADRI EXP,MGB,TKBN,17.0,1,12,Clear,Winter,1797.0,436.0,61.36,2.392477064220184
12386,NARAYANADRI EXP,TKBN,NDD,73.0,1,12,Clear,Winter,1797.0,436.0,61.36,10.273577981651377
12386,NARAYANADRI EXP,NDD,ARK,84.0,1,12,Clear,Winter,1797.0,436.0,61.36,11.82165137614679
13610,SIMHADRI EXP,SRPM,MCU,52.0,4,3,Humid,Summer,621.0,841.0,55.95,3.4594530321046375
13610,SIMHADRI EXP,MCU,BTTR,37.0,4,3,Humid,Summer,621.0,841.0,55.95,2.4615338882282995
13610,SIMHADRI EXP,BTTR,GGNP,75.0,4,3,Humid,Summer,621.0,841.0,55.95,4.989595719381689
13610,SIMHADRI EXP,GGNP,SGKM,42.0,4,3,Humid,Summer,621.0,841.0,55.95,2.794173602853746
13610,SIMHADRI EXP,SGKM,NSPH,28.0,4,3,Humid,Summer,621.0,841.0,55.95,1.8627824019024972
13610,SIMHADRI EXP,NSPH,KRV,93.0,4,3,Humid,Summer,621.0,841.0,55.95,6.187098692033294
13610,SIMHADRI EXP,KRV,MCLA,69.0,4,3,Humid,Summer,621.0,841.0,55.95,4.590428061831154
13610,SIMHADRI EXP,MCLA,MVP,26.0,4,3,Humid,Summer,621.0,841.0,55.95,1.7297265160523188
13610,SIMHADRI EXP,MVP,PUA,79.0,4,3,Humid,Summer,621.0,841.0,55.95,5.255707491082045
13610,SIMHADRI EXP,PUA,CLVR,60.0,4,3,Humid,Summer,621.0,841.0,55.95,3.991676575505351
13610,SIMHADRI EXP,CLVR,MDKU,32.0,4,3,Humid,Summer,621.0,841.0,55.95,2.1288941736028537
13610,SIMHADRI EXP,MDKU,BLPE,44.0,4,3,Humid,Summer,621.0,841.0,55.95,2.927229488703924
13610,SIMHADRI EXP,BLPE,GTL,79.0,4,3,Humid,Summer,621.0,841.0,55.95,5.255707491082045
13610,SIMHADRI EXP,GTL,KLDI,40.0,4,3,Humid,Summer,621.0,841.0,55.95,2.6611177170035676
13610,SIMHADRI EXP,KLDI,SVF,35.0,4,3,Humid,Summer,621.0,841.0,55.95,2.3284780023781213
13610,SIMHADRI EXP,SVF,MNPT,50.0,4,3,Humid,Summer,621.0,841.0,55.95,3.3263971462544593
23226,BJU - SHC EX,BJU,BGS,15.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.6908256880733945
23226,BJU - SHC EX,BGS,SKJ,27.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,1.2434862385321102
23226,BJU - SHC EX,SKJ,KGG,13.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.5987155963302752
23226,BJU - SHC EX,KGG,MNE,9.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.4144954128440367
23226,BJU - SHC EX,MNE,BHB,8.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.36844036697247706
23226,BJU - SHC EX,BHB,DHT,5.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.23027522935779815
23226,BJU - SHC EX,DHT,KFA,8.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.36844036697247706
23226,BJU - SHC EX,KFA,SBV,7.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.32238532110091744
23226,BJU - SHC EX,SBV,SBM,8.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.36844036697247706
23226,BJU - SHC EX,SBM,SHC,9.0,2,12,Cloudy,Winter,1639.0,109.0,5.02,0.4144954128440367
19149,SESHADRI EXP,PKO,KMX,46.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.6020588235294118
19149,SESHADRI EXP,KMX,ARK,75.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.9816176470588235
19149,SESHADRI EXP,ARK,SPF,70.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.9161764705882353
19149,SESHADRI EXP,SPF,PDSN,35.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.45808823529411763
19149,SESHADRI EXP,PDSN,JPI,34.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.44499999999999995
19149,SESHADRI EXP,JPI,BUM,55.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.7198529411764706
19149,SESHADRI EXP,BUM,SVPM,86.0,4,5,Rainy,Summer,365.0,612.0,8.01,1.1255882352941176
19149,SESHADRI EXP,SVPM,NLA,40.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.5235294117647059
19149,SESHADRI EXP,NLA,GNN,73.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.9554411764705882
19149,SESHADRI EXP,GNN,MGV,41.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.5366176470588235
19149,SESHADRI EXP,MGV,CTPR,57.0,4,5,Rainy,Summer,365.0,612.0,8.01,0.7460294117647058
16555,RATNACHAL EXP,RPRL,KAQ,56.0,4,5,Cloudy,Summer,586.0,566.0,115.39,11.416678445229682
16555,RATNACHAL EXP,KAQ,RCA,92.0,4,5,Cloudy,Summer,586.0,566.0,115.39,18.755971731448764
16555,RATNACHAL EXP,RCA,SUPP,66.0,4,5,Cloudy,Summer,586.0,566.0,115.39,13.455371024734982
16555,RATNACHAL EXP,SUPP,HUP,28.0,4,5,Cloudy,Summer,586.0,566.0,115.39,5.708339222614841
16555,RATNACHAL EXP,HUP,YLK,75.0,4,5,Cloudy,Summer,586.0,566.0,115.39,15.290194346289752
16555,RATNACHAL EXP,YLK,GPY,90.0,4,5,Cloudy,Summer,586.0,566.0,115.39,18.3482332155477
16555,RATNACHAL EXP,GPY,REG,78.0,4,5,Cloudy,Summer,586.0,566.0,115.39,15.901802120141344
16555,RATNACHAL EXP,REG,CBM,51.0,4,5,Cloudy,Summer,586.0,566.0,115.39,10.397332155477033
16555,RATNACHAL EXP,CBM,AL,30.0,4,5,Cloudy,Summer,586.0,566.0,115.39,6.1160777385159015
25372,NARAYANADRI EXP,RPCA,KLU,88.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.7788996763754045
25372,NARAYANADRI EXP,KLU,PCU,97.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.8585598705501617
25372,NARAYANADRI EXP,PCU,OBM,50.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.44255663430420705
25372,NARAYANADRI EXP,OBM,MVP,60.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.5310679611650485
25372,NARAYANADRI EXP,MVP,ODUR,40.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.35404530744336565
25372,NARAYANADRI EXP,ODUR,NASP,50.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.44255663430420705
25372,NARAYANADRI EXP,NASP,GDR,50.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.44255663430420705
25372,NARAYANADRI EXP,GDR,NLR,92.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.814304207119741
25372,NARAYANADRI EXP,NLR,CVV,91.0,1,10,Clear,Autumn,122.0,618.0,5.47,0.8054530744336569
28190,AMARAVATI EXP,KPLH,REG,73.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,11.415689655172415
28190,AMARAVATI EXP,REG,TMB,37.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,5.7860344827586205
28190,AMARAVATI EXP,TMB,LKSH,63.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,9.851896551724138
28190,AMARAVATI EXP,LKSH,EDD,44.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,6.880689655172414
28190,AMARAVATI EXP,EDD,AKAT,63.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,9.851896551724138
28190,AMARAVATI EXP,AKAT,EE,80.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,12.510344827586207
28190,AMARAVATI EXP,EE,KPU,46.0,5,9,Cloudy,Monsoon,530.0,406.0,63.49,7.193448275862069
25185,JANMABHOOMI EXP,BVL,TAT,90.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,11.422319474835886
25185,JANMABHOOMI EXP,TAT,PMT,54.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,6.853391684901532
25185,JANMABHOOMI EXP,PMT,BLPE,82.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,10.407002188183808
25185,JANMABHOOMI EXP,BLPE,KOLA,82.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,10.407002188183808
25185,JANMABHOOMI EXP,KOLA,MRM,31.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,3.9343544857768054
25185,JANMABHOOMI EXP,MRM,RMV,52.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,6.599562363238512
25185,JANMABHOOMI EXP,RMV,VSKP,66.0,4,6,Cloudy,Monsoon,2200.0,457.0,58.0,8.376367614879651
16082,SEVEN HILLS EXP,MDUN,PAK,100.0,4,6,Cloudy,Monsoon,252.0,787.0,100.15,12.725540025412963
16082,SEVEN HILLS EXP,PAK,BAV,93.0,4,6,Cloudy,Monsoon,252.0,787.0,100.15,11.834752223634053
16082,SEVEN HILLS EXP,BAV,AD,91.0,4,6,Cloudy,Monsoon,252.0,787.0,100.15,11.580241423125795
16082,SEVEN HILLS EXP,AD,MALM,29.0,4,6,Cloudy,Monsoon,252.0,787.0,100.15,3.6904066073697583
16082,SEVEN HILLS EXP,MALM,STUR,96.0,4,6,Cloudy,Monsoon,252.0,787.0,100.15,12.216518424396444
